"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Power";"04.05.2025 21:33:34";80;1;45781898307.662
"Temperature_Setpoint";"04.05.2025 21:33:34";30;1;45781898307.662
"Temperature_In";"04.05.2025 21:33:34";15;1;45781898307.662
"Temperature_Out";"04.05.2025 21:33:34";30.01044;1;45781898307.662
"OR";"04.05.2025 21:33:35";75.14298;1;45781898319.294
"Power";"04.05.2025 21:33:35";80;1;45781898319.294
"Temperature_Setpoint";"04.05.2025 21:33:35";30;1;45781898319.294
"Temperature_In";"04.05.2025 21:33:35";15;1;45781898319.294
"Temperature_Out";"04.05.2025 21:33:35";30.01002;1;45781898319.294
"OR";"04.05.2025 21:33:36";75.14298;1;45781898330.9606
"Power";"04.05.2025 21:33:36";80;1;45781898330.9606
"Temperature_Setpoint";"04.05.2025 21:33:36";30;1;45781898330.9606
"Temperature_In";"04.05.2025 21:33:36";15;1;45781898330.9606
"Temperature_Out";"04.05.2025 21:33:36";30.00964;1;45781898330.9606
"OR";"04.05.2025 21:33:37";75.14442;1;45781898342.5926
"Power";"04.05.2025 21:33:37";80;1;45781898342.5926
"Temperature_Setpoint";"04.05.2025 21:33:37";30;1;45781898342.5926
"Temperature_In";"04.05.2025 21:33:37";15;1;45781898342.5926
"Temperature_Out";"04.05.2025 21:33:37";30.00931;1;45781898342.5926
"OR";"04.05.2025 21:33:38";75.14586;1;45781898354.2477
"Power";"04.05.2025 21:33:38";80;1;45781898354.2477
"Temperature_Setpoint";"04.05.2025 21:33:38";30;1;45781898354.2477
"Temperature_In";"04.05.2025 21:33:38";15;1;45781898354.2477
"Temperature_Out";"04.05.2025 21:33:38";30.00898;1;45781898354.2477
"OR";"04.05.2025 21:33:39";75.1473;1;45781898365.8912
"Power";"04.05.2025 21:33:39";80;1;45781898365.8912
"Temperature_Setpoint";"04.05.2025 21:33:39";30;1;45781898365.8912
"Temperature_In";"04.05.2025 21:33:39";15;1;45781898365.8912
"Temperature_Out";"04.05.2025 21:33:39";30.00867;1;45781898365.8912
"OR";"04.05.2025 21:33:40";75.1473;1;45781898377.5231
"Power";"04.05.2025 21:33:40";80;1;45781898377.5231
"Temperature_Setpoint";"04.05.2025 21:33:40";30;1;45781898377.5231
"Temperature_In";"04.05.2025 21:33:40";15;1;45781898377.5231
"Temperature_Out";"04.05.2025 21:33:40";30.0084;1;45781898377.5231
"OR";"04.05.2025 21:33:41";75.14871;1;45781898389.1551
"Power";"04.05.2025 21:33:41";80;1;45781898389.1551
"Temperature_Setpoint";"04.05.2025 21:33:41";30;1;45781898389.1551
"Temperature_In";"04.05.2025 21:33:41";15;1;45781898389.1551
"Temperature_Out";"04.05.2025 21:33:41";30.00812;1;45781898389.1551
"OR";"04.05.2025 21:33:42";75.15004;1;45781898400.7755
"Power";"04.05.2025 21:33:42";80;1;45781898400.7755
"Temperature_Setpoint";"04.05.2025 21:33:42";30;1;45781898400.7755
"Temperature_In";"04.05.2025 21:33:42";15;1;45781898400.7755
"Temperature_Out";"04.05.2025 21:33:42";30.00786;1;45781898400.7755
"OR";"04.05.2025 21:33:43";75.15124;1;45781898412.419
"Power";"04.05.2025 21:33:43";80;1;45781898412.419
"Temperature_Setpoint";"04.05.2025 21:33:43";30;1;45781898412.419
"Temperature_In";"04.05.2025 21:33:43";15;1;45781898412.419
"Temperature_Out";"04.05.2025 21:33:43";30.00761;1;45781898412.419
"OR";"04.05.2025 21:33:44";75.15124;1;45781898424.0394
"Power";"04.05.2025 21:33:44";80;1;45781898424.0394
"Temperature_Setpoint";"04.05.2025 21:33:44";30;1;45781898424.0394
"Temperature_In";"04.05.2025 21:33:44";15;1;45781898424.0394
"Temperature_Out";"04.05.2025 21:33:44";30.00736;1;45781898424.0394
"OR";"04.05.2025 21:33:45";75.15229;1;45781898435.6944
