"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"rPower";"01.05.2025 22:53:23";50;1;45778953741.412
"rTemperatureSetpoint";"01.05.2025 22:53:23";50;1;45778953741.412
"rTemperatureIn";"01.05.2025 22:53:23";15;1;45778953741.412
"rTemperatureOut";"01.05.2025 22:53:23";47.60585;1;45778953741.412
"rFlow";"01.05.2025 22:53:24";2.335034;1;45778953753.0324
"rPower";"01.05.2025 22:53:24";50;1;45778953753.0324
"rTemperatureSetpoint";"01.05.2025 22:53:24";50;1;45778953753.0324
"rTemperatureIn";"01.05.2025 22:53:24";15;1;45778953753.0324
"rTemperatureOut";"01.05.2025 22:53:24";47.69696;1;45778953753.0324
"rFlow";"01.05.2025 22:53:25";2.338505;1;45778953764.6528
"rPower";"01.05.2025 22:53:25";50;1;45778953764.6528
"rTemperatureSetpoint";"01.05.2025 22:53:25";50;1;45778953764.6528
"rTemperatureIn";"01.05.2025 22:53:25";15;1;45778953764.6528
"rTemperatureOut";"01.05.2025 22:53:25";47.78738;1;45778953764.6528
"rFlow";"01.05.2025 22:53:26";2.342059;1;45778953776.2616
"rPower";"01.05.2025 22:53:26";50;1;45778953776.2616
"rTemperatureSetpoint";"01.05.2025 22:53:26";50;1;45778953776.2616
"rTemperatureIn";"01.05.2025 22:53:26";15;1;45778953776.2616
"rTemperatureOut";"01.05.2025 22:53:26";47.877;1;45778953776.2616
"rFlow";"01.05.2025 22:53:27";2.345688;1;45778953787.9051
"rPower";"01.05.2025 22:53:27";50;1;45778953787.9051
"rTemperatureSetpoint";"01.05.2025 22:53:27";50;1;45778953787.9051
"rTemperatureIn";"01.05.2025 22:53:27";15;1;45778953787.9051
"rTemperatureOut";"01.05.2025 22:53:27";47.96573;1;45778953787.9051
"rFlow";"01.05.2025 22:53:28";2.349381;1;45778953799.537
"rPower";"01.05.2025 22:53:28";50;1;45778953799.537
"rTemperatureSetpoint";"01.05.2025 22:53:28";50;1;45778953799.537
"rTemperatureIn";"01.05.2025 22:53:28";15;1;45778953799.537
"rTemperatureOut";"01.05.2025 22:53:28";48.05346;1;45778953799.537
"rFlow";"01.05.2025 22:53:29";2.353128;1;45778953811.1806
"rPower";"01.05.2025 22:53:29";50;1;45778953811.1806
"rTemperatureSetpoint";"01.05.2025 22:53:29";50;1;45778953811.1806
"rTemperatureIn";"01.05.2025 22:53:29";15;1;45778953811.1806
"rTemperatureOut";"01.05.2025 22:53:29";48.14008;1;45778953811.1806
"rFlow";"01.05.2025 22:53:30";2.356922;1;45778953822.8009
"rPower";"01.05.2025 22:53:30";50;1;45778953822.8009
"rTemperatureSetpoint";"01.05.2025 22:53:30";50;1;45778953822.8009
"rTemperatureIn";"01.05.2025 22:53:30";15;1;45778953822.8009
"rTemperatureOut";"01.05.2025 22:53:30";48.22552;1;45778953822.8009
"rFlow";"01.05.2025 22:53:31";2.360754;1;45778953834.4329
"rPower";"01.05.2025 22:53:31";50;1;45778953834.4329
"rTemperatureSetpoint";"01.05.2025 22:53:31";50;1;45778953834.4329
"rTemperatureIn";"01.05.2025 22:53:31";15;1;45778953834.4329
"rTemperatureOut";"01.05.2025 22:53:31";48.30968;1;45778953834.4329
"rFlow";"01.05.2025 22:53:32";2.365273;1;45778953846.0532
"rPower";"01.05.2025 22:53:32";50;1;45778953846.0532
"rTemperatureSetpoint";"01.05.2025 22:53:32";50;1;45778953846.0532
"rTemperatureIn";"01.05.2025 22:53:32";15;1;45778953846.0532
"rTemperatureOut";"01.05.2025 22:53:32";48.4007;1;45778953846.0532
"rFlow";"01.05.2025 22:53:33";2.369157;1;45778953857.6968
"rPower";"01.05.2025 22:53:33";50;1;45778953857.6968
"rTemperatureSetpoint";"01.05.2025 22:53:33";50;1;45778953857.6968
"rTemperatureIn";"01.05.2025 22:53:33";15;1;45778953857.6968
"rTemperatureOut";"01.05.2025 22:53:33";48.48193;1;45778953857.6968
"rFlow";"01.05.2025 22:53:34";2.373052;1;45778953869.3403
"rPower";"01.05.2025 22:53:34";50;1;45778953869.3403
"rTemperatureSetpoint";"01.05.2025 22:53:34";50;1;45778953869.3403
"rTemperatureIn";"01.05.2025 22:53:34";15;1;45778953869.3403
"rTemperatureOut";"01.05.2025 22:53:34";48.56166;1;45778953869.3403
"rFlow";"01.05.2025 22:53:35";2.37695;1;45778953880.9722
"rPower";"01.05.2025 22:53:35";50;1;45778953880.9722
"rTemperatureSetpoint";"01.05.2025 22:53:35";50;1;45778953880.9722
"rTemperatureIn";"01.05.2025 22:53:35";15;1;45778953880.9722
"rTemperatureOut";"01.05.2025 22:53:35";48.6398;1;45778953880.9722
"rFlow";"01.05.2025 22:53:36";2.380844;1;45778953892.6042
"rPower";"01.05.2025 22:53:36";50;1;45778953892.6042
"rTemperatureSetpoint";"01.05.2025 22:53:36";50;1;45778953892.6042
"rTemperatureIn";"01.05.2025 22:53:36";15;1;45778953892.6042
"rTemperatureOut";"01.05.2025 22:53:36";48.7163;1;45778953892.6042
"rFlow";"01.05.2025 22:53:37";2.38434;1;45778953904.2245
"rPower";"01.05.2025 22:53:37";50;1;45778953904.2245
"rTemperatureSetpoint";"01.05.2025 22:53:37";50;1;45778953904.2245
"rTemperatureIn";"01.05.2025 22:53:37";15;1;45778953904.2245
"rTemperatureOut";"01.05.2025 22:53:37";48.7837;1;45778953904.2245
