"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Power";"03.05.2025 20:56:05";80;1;45780872278,7732
"Temperature_Setpoint";"03.05.2025 20:56:05";50;1;45780872278,7732
"Temperature_In";"03.05.2025 20:56:05";15;1;45780872278,7732
"Temperature_Out";"03.05.2025 20:56:05";48,70221;1;45780872278,7732
"OR";"03.05.2025 20:56:06";32,83776;1;45780872290,4051
"Power";"03.05.2025 20:56:06";80;1;45780872290,4051
"Temperature_Setpoint";"03.05.2025 20:56:06";50;1;45780872290,4051
"Temperature_In";"03.05.2025 20:56:06";15;1;45780872290,4051
"Temperature_Out";"03.05.2025 20:56:06";48,73888;1;45780872290,4051
"OR";"03.05.2025 20:56:07";32,82833;1;45780872302,0486
"Power";"03.05.2025 20:56:07";80;1;45780872302,0486
"Temperature_Setpoint";"03.05.2025 20:56:07";50;1;45780872302,0486
"Temperature_In";"03.05.2025 20:56:07";15;1;45780872302,0486
"Temperature_Out";"03.05.2025 20:56:07";48,77279;1;45780872302,0486
"OR";"03.05.2025 20:56:08";32,82833;1;45780872313,6921
"Power";"03.05.2025 20:56:08";80;1;45780872313,6921
"Temperature_Setpoint";"03.05.2025 20:56:08";50;1;45780872313,6921
"Temperature_In";"03.05.2025 20:56:08";15;1;45780872313,6921
"Temperature_Out";"03.05.2025 20:56:08";48,80416;1;45780872313,6921
"OR";"03.05.2025 20:56:09";32,78201;1;45780872325,3356
"Power";"03.05.2025 20:56:09";80;1;45780872325,3356
"Temperature_Setpoint";"03.05.2025 20:56:09";50;1;45780872325,3356
"Temperature_In";"03.05.2025 20:56:09";15;1;45780872325,3356
"Temperature_Out";"03.05.2025 20:56:09";48,83326;1;45780872325,3356
"OR";"03.05.2025 20:56:10";32,74223;1;45780872336,9792
"Power";"03.05.2025 20:56:10";80;1;45780872336,9792
"Temperature_Setpoint";"03.05.2025 20:56:10";50;1;45780872336,9792
"Temperature_In";"03.05.2025 20:56:10";15;1;45780872336,9792
"Temperature_Out";"03.05.2025 20:56:10";48,86026;1;45780872336,9792
"OR";"03.05.2025 20:56:11";32,71972;1;45780872348,6227
"Power";"03.05.2025 20:56:11";80;1;45780872348,6227
"Temperature_Setpoint";"03.05.2025 20:56:11";50;1;45780872348,6227
"Temperature_In";"03.05.2025 20:56:11";15;1;45780872348,6227
"Temperature_Out";"03.05.2025 20:56:11";48,88297;1;45780872348,6227
"OR";"03.05.2025 20:56:12";32,71972;1;45780872360,2546
"Power";"03.05.2025 20:56:12";80;1;45780872360,2546
"Temperature_Setpoint";"03.05.2025 20:56:12";50;1;45780872360,2546
"Temperature_In";"03.05.2025 20:56:12";15;1;45780872360,2546
"Temperature_Out";"03.05.2025 20:56:12";48,90661;1;45780872360,2546
"OR";"03.05.2025 20:56:13";32,67046;1;45780872371,875
"Power";"03.05.2025 20:56:13";80;1;45780872371,875
"Temperature_Setpoint";"03.05.2025 20:56:13";50;1;45780872371,875
"Temperature_In";"03.05.2025 20:56:13";15;1;45780872371,875
"Temperature_Out";"03.05.2025 20:56:13";48,92878;1;45780872371,875
"OR";"03.05.2025 20:56:14";32,63171;1;45780872383,5185
"Power";"03.05.2025 20:56:14";80;1;45780872383,5185
"Temperature_Setpoint";"03.05.2025 20:56:14";50;1;45780872383,5185
"Temperature_In";"03.05.2025 20:56:14";15;1;45780872383,5185
"Temperature_Out";"03.05.2025 20:56:14";48,94968;1;45780872383,5185
"OR";"03.05.2025 20:56:15";32,61163;1;45780872395,162
"Power";"03.05.2025 20:56:15";80;1;45780872395,162
"Temperature_Setpoint";"03.05.2025 20:56:15";50;1;45780872395,162
"Temperature_In";"03.05.2025 20:56:15";15;1;45780872395,162
"Temperature_Out";"03.05.2025 20:56:15";48,96946;1;45780872395,162
"OR";"03.05.2025 20:56:16";32,61163;1;45780872406,8056
"Power";"03.05.2025 20:56:16";80;1;45780872406,8056
"Temperature_Setpoint";"03.05.2025 20:56:16";50;1;45780872406,8056
"Temperature_In";"03.05.2025 20:56:16";15;1;45780872406,8056
"Temperature_Out";"03.05.2025 20:56:16";48,98643;1;45780872406,8056
"OR";"03.05.2025 20:56:17";32,60671;1;45780872418,4375
"Power";"03.05.2025 20:56:17";80;1;45780872418,4375
"Temperature_Setpoint";"03.05.2025 20:56:17";50;1;45780872418,4375
"Temperature_In";"03.05.2025 20:56:17";15;1;45780872418,4375
"Temperature_Out";"03.05.2025 20:56:17";49,00452;1;45780872418,4375
"OR";"03.05.2025 20:56:18";32,57634;1;45780872430,0926
"Power";"03.05.2025 20:56:18";80;1;45780872430,0926
"Temperature_Setpoint";"03.05.2025 20:56:18";50;1;45780872430,0926
"Temperature_In";"03.05.2025 20:56:18";15;1;45780872430,0926
"Temperature_Out";"03.05.2025 20:56:18";49,0219;1;45780872430,0926
"OR";"03.05.2025 20:56:19";32,55247;1;45780872441,7361
"Power";"03.05.2025 20:56:19";80;1;45780872441,7361
"Temperature_Setpoint";"03.05.2025 20:56:19";50;1;45780872441,7361
"Temperature_In";"03.05.2025 20:56:19";15;1;45780872441,7361
"Temperature_Out";"03.05.2025 20:56:19";49,03872;1;45780872441,7361
"OR";"03.05.2025 20:56:20";32,55247;1;45780872453,3796
