"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"OR";"01.05.2025 22:03:56";20.62237;1;45778919402.6505
"Power";"01.05.2025 22:03:56";50;1;45778919402.6505
"Temperature_Setpoint";"01.05.2025 22:03:56";50;1;45778919402.6505
"Temperature_In";"01.05.2025 22:03:56";15;1;45778919402.6505
"Temperature_Out";"01.05.2025 22:03:56";48.73681;1;45778919402.6505
"OR";"01.05.2025 22:03:57";20.60651;1;45778919414.294
"Power";"01.05.2025 22:03:57";50;1;45778919414.294
"Temperature_Setpoint";"01.05.2025 22:03:57";50;1;45778919414.294
"Temperature_In";"01.05.2025 22:03:57";15;1;45778919414.294
"Temperature_Out";"01.05.2025 22:03:57";48.76249;1;45778919414.294
"OR";"01.05.2025 22:03:58";20.59494;1;45778919425.9259
"Power";"01.05.2025 22:03:58";50;1;45778919425.9259
"Temperature_Setpoint";"01.05.2025 22:03:58";50;1;45778919425.9259
"Temperature_In";"01.05.2025 22:03:58";15;1;45778919425.9259
"Temperature_Out";"01.05.2025 22:03:58";48.78712;1;45778919425.9259
"OR";"01.05.2025 22:03:59";20.59146;1;45778919437.5579
"Power";"01.05.2025 22:03:59";50;1;45778919437.5579
"Temperature_Setpoint";"01.05.2025 22:03:59";50;1;45778919437.5579
"Temperature_In";"01.05.2025 22:03:59";15;1;45778919437.5579
"Temperature_Out";"01.05.2025 22:03:59";48.81078;1;45778919437.5579
"OR";"01.05.2025 22:04:00";20.59146;1;45778919449.1898
"Power";"01.05.2025 22:04:00";50;1;45778919449.1898
"Temperature_Setpoint";"01.05.2025 22:04:00";50;1;45778919449.1898
"Temperature_In";"01.05.2025 22:04:00";15;1;45778919449.1898
"Temperature_Out";"01.05.2025 22:04:00";48.83353;1;45778919449.1898
"OR";"01.05.2025 22:04:01";20.59595;1;45778919460.8218
"Power";"01.05.2025 22:04:01";50;1;45778919460.8218
"Temperature_Setpoint";"01.05.2025 22:04:01";50;1;45778919460.8218
"Temperature_In";"01.05.2025 22:04:01";15;1;45778919460.8218
"Temperature_Out";"01.05.2025 22:04:01";48.85543;1;45778919460.8218
"OR";"01.05.2025 22:04:02";20.5853;1;45778919472.4653
"Power";"01.05.2025 22:04:02";50;1;45778919472.4653
"Temperature_Setpoint";"01.05.2025 22:04:02";50;1;45778919472.4653
"Temperature_In";"01.05.2025 22:04:02";15;1;45778919472.4653
"Temperature_Out";"01.05.2025 22:04:02";48.87652;1;45778919472.4653
"OR";"01.05.2025 22:04:03";20.57695;1;45778919484.0972
"Power";"01.05.2025 22:04:03";50;1;45778919484.0972
"Temperature_Setpoint";"01.05.2025 22:04:03";50;1;45778919484.0972
"Temperature_In";"01.05.2025 22:04:03";15;1;45778919484.0972
"Temperature_Out";"01.05.2025 22:04:03";48.89687;1;45778919484.0972
"OR";"01.05.2025 22:04:04";20.57571;1;45778919495.7292
"Power";"01.05.2025 22:04:04";50;1;45778919495.7292
"Temperature_Setpoint";"01.05.2025 22:04:04";50;1;45778919495.7292
"Temperature_In";"01.05.2025 22:04:04";15;1;45778919495.7292
"Temperature_Out";"01.05.2025 22:04:04";48.91653;1;45778919495.7292
"OR";"01.05.2025 22:04:05";20.57571;1;45778919507.3611
"Power";"01.05.2025 22:04:05";50;1;45778919507.3611
"Temperature_Setpoint";"01.05.2025 22:04:05";50;1;45778919507.3611
"Temperature_In";"01.05.2025 22:04:05";15;1;45778919507.3611
"Temperature_Out";"01.05.2025 22:04:05";48.93554;1;45778919507.3611
"OR";"01.05.2025 22:04:06";20.563;1;45778919518.9815
"Power";"01.05.2025 22:04:06";50;1;45778919518.9815
"Temperature_Setpoint";"01.05.2025 22:04:06";50;1;45778919518.9815
"Temperature_In";"01.05.2025 22:04:06";15;1;45778919518.9815
"Temperature_Out";"01.05.2025 22:04:06";48.95394;1;45778919518.9815
"OR";"01.05.2025 22:04:07";20.5536;1;45778919530.6134
"Power";"01.05.2025 22:04:07";50;1;45778919530.6134
"Temperature_Setpoint";"01.05.2025 22:04:07";50;1;45778919530.6134
"Temperature_In";"01.05.2025 22:04:07";15;1;45778919530.6134
"Temperature_Out";"01.05.2025 22:04:07";48.97178;1;45778919530.6134
"OR";"01.05.2025 22:04:08";20.55114;1;45778919542.2569
"Power";"01.05.2025 22:04:08";50;1;45778919542.2569
"Temperature_Setpoint";"01.05.2025 22:04:08";50;1;45778919542.2569
"Temperature_In";"01.05.2025 22:04:08";15;1;45778919542.2569
"Temperature_Out";"01.05.2025 22:04:08";48.98911;1;45778919542.2569
"OR";"01.05.2025 22:04:09";20.55114;1;45778919553.8889
"Power";"01.05.2025 22:04:09";50;1;45778919553.8889
"Temperature_Setpoint";"01.05.2025 22:04:09";50;1;45778919553.8889
"Temperature_In";"01.05.2025 22:04:09";15;1;45778919553.8889
"Temperature_Out";"01.05.2025 22:04:09";49.00429;1;45778919553.8889
"OR";"01.05.2025 22:04:10";20.53941;1;45778919565.5208
"Power";"01.05.2025 22:04:10";50;1;45778919565.5208
"Temperature_Setpoint";"01.05.2025 22:04:10";50;1;45778919565.5208
"Temperature_In";"01.05.2025 22:04:10";15;1;45778919565.5208
"Temperature_Out";"01.05.2025 22:04:10";49.02073;1;45778919565.5208
"OR";"01.05.2025 22:04:11";20.53169;1;45778919577.1644
"Power";"01.05.2025 22:04:11";50;1;45778919577.1644
"Temperature_Setpoint";"01.05.2025 22:04:11";50;1;45778919577.1644
"Temperature_In";"01.05.2025 22:04:11";15;1;45778919577.1644
"Temperature_Out";"01.05.2025 22:04:11";49.03675;1;45778919577.1644
"OR";"01.05.2025 22:04:12";20.52991;1;45778919588.7963
"Power";"01.05.2025 22:04:12";50;1;45778919588.7963
"Temperature_Setpoint";"01.05.2025 22:04:12";50;1;45778919588.7963
"Temperature_In";"01.05.2025 22:04:12";15;1;45778919588.7963
"Temperature_Out";"01.05.2025 22:04:12";49.05237;1;45778919588.7963
"OR";"01.05.2025 22:04:13";20.52991;1;45778919600.4398
"Power";"01.05.2025 22:04:13";50;1;45778919600.4398
"Temperature_Setpoint";"01.05.2025 22:04:13";50;1;45778919600.4398
"Temperature_In";"01.05.2025 22:04:13";15;1;45778919600.4398
"Temperature_Out";"01.05.2025 22:04:13";49.06763;1;45778919600.4398
"OR";"01.05.2025 22:04:14";20.53425;1;45778919612.0602
"Power";"01.05.2025 22:04:14";50;1;45778919612.0602
"Temperature_Setpoint";"01.05.2025 22:04:14";50;1;45778919612.0602
"Temperature_In";"01.05.2025 22:04:14";15;1;45778919612.0602
"Temperature_Out";"01.05.2025 22:04:14";49.08255;1;45778919612.0602
"OR";"01.05.2025 22:04:15";20.52775;1;45778919623.6921
"Power";"01.05.2025 22:04:15";50;1;45778919623.6921
"Temperature_Setpoint";"01.05.2025 22:04:15";50;1;45778919623.6921
"Temperature_In";"01.05.2025 22:04:15";15;1;45778919623.6921
"Temperature_Out";"01.05.2025 22:04:15";49.09715;1;45778919623.6921
"OR";"01.05.2025 22:04:16";20.52306;1;45778919635.3241
"Power";"01.05.2025 22:04:16";50;1;45778919635.3241
"Temperature_Setpoint";"01.05.2025 22:04:16";50;1;45778919635.3241
"Temperature_In";"01.05.2025 22:04:16";15;1;45778919635.3241
"Temperature_Out";"01.05.2025 22:04:16";49.11144;1;45778919635.3241
"OR";"01.05.2025 22:04:17";20.52306;1;45778919646.9676
"Power";"01.05.2025 22:04:17";50;1;45778919646.9676
"Temperature_Setpoint";"01.05.2025 22:04:17";50;1;45778919646.9676
"Temperature_In";"01.05.2025 22:04:17";15;1;45778919646.9676
"Temperature_Out";"01.05.2025 22:04:17";49.12546;1;45778919646.9676
"OR";"01.05.2025 22:04:19";20.52333;1;45778919658.5995
"Power";"01.05.2025 22:04:19";50;1;45778919658.5995
"Temperature_Setpoint";"01.05.2025 22:04:19";50;1;45778919658.5995
"Temperature_In";"01.05.2025 22:04:19";15;1;45778919658.5995
"Temperature_Out";"01.05.2025 22:04:19";49.13922;1;45778919658.5995
"OR";"01.05.2025 22:04:20";20.52913;1;45778919670.2315
"Power";"01.05.2025 22:04:20";50;1;45778919670.2315
"Temperature_Setpoint";"01.05.2025 22:04:20";50;1;45778919670.2315
"Temperature_In";"01.05.2025 22:04:20";15;1;45778919670.2315
"Temperature_Out";"01.05.2025 22:04:20";49.15139;1;45778919670.2315
"OR";"01.05.2025 22:04:21";20.52354;1;45778919681.8634
"Power";"01.05.2025 22:04:21";50;1;45778919681.8634
"Temperature_Setpoint";"01.05.2025 22:04:21";50;1;45778919681.8634
"Temperature_In";"01.05.2025 22:04:21";15;1;45778919681.8634
"Temperature_Out";"01.05.2025 22:04:21";49.1647;1;45778919681.8634
"OR";"01.05.2025 22:04:22";20.52354;1;45778919693.4838
"Power";"01.05.2025 22:04:22";50;1;45778919693.4838
"Temperature_Setpoint";"01.05.2025 22:04:22";50;1;45778919693.4838
"Temperature_In";"01.05.2025 22:04:22";15;1;45778919693.4838
"Temperature_Out";"01.05.2025 22:04:22";49.17781;1;45778919693.4838
"OR";"01.05.2025 22:04:23";20.51909;1;45778919705.1273
"Power";"01.05.2025 22:04:23";50;1;45778919705.1273
"Temperature_Setpoint";"01.05.2025 22:04:23";50;1;45778919705.1273
"Temperature_In";"01.05.2025 22:04:23";15;1;45778919705.1273
"Temperature_Out";"01.05.2025 22:04:23";49.19072;1;45778919705.1273
"OR";"01.05.2025 22:04:24";20.5198;1;45778919716.7361
"Power";"01.05.2025 22:04:24";50;1;45778919716.7361
"Temperature_Setpoint";"01.05.2025 22:04:24";50;1;45778919716.7361
"Temperature_In";"01.05.2025 22:04:24";15;1;45778919716.7361
"Temperature_Out";"01.05.2025 22:04:24";49.20344;1;45778919716.7361
"OR";"01.05.2025 22:04:25";20.5128;1;45778919728.3565
"Power";"01.05.2025 22:04:25";50;1;45778919728.3565
"Temperature_Setpoint";"01.05.2025 22:04:25";50;1;45778919728.3565
"Temperature_In";"01.05.2025 22:04:25";15;1;45778919728.3565
"Temperature_Out";"01.05.2025 22:04:25";49.21598;1;45778919728.3565
"OR";"01.05.2025 22:04:26";20.50746;1;45778919739.9769
"Power";"01.05.2025 22:04:26";50;1;45778919739.9769
"Temperature_Setpoint";"01.05.2025 22:04:26";50;1;45778919739.9769
"Temperature_In";"01.05.2025 22:04:26";15;1;45778919739.9769
"Temperature_Out";"01.05.2025 22:04:26";49.22836;1;45778919739.9769
"OR";"01.05.2025 22:04:27";20.50746;1;45778919751.6204
"Power";"01.05.2025 22:04:27";50;1;45778919751.6204
"Temperature_Setpoint";"01.05.2025 22:04:27";50;1;45778919751.6204
"Temperature_In";"01.05.2025 22:04:27";15;1;45778919751.6204
"Temperature_Out";"01.05.2025 22:04:27";49.24056;1;45778919751.6204
"OR";"01.05.2025 22:04:28";20.50694;1;45778919763.2639
"Power";"01.05.2025 22:04:28";50;1;45778919763.2639
"Temperature_Setpoint";"01.05.2025 22:04:28";50;1;45778919763.2639
"Temperature_In";"01.05.2025 22:04:28";15;1;45778919763.2639
"Temperature_Out";"01.05.2025 22:04:28";49.2526;1;45778919763.2639
"OR";"01.05.2025 22:04:29";20.50074;1;45778919774.9074
"Power";"01.05.2025 22:04:29";50;1;45778919774.9074
"Temperature_Setpoint";"01.05.2025 22:04:29";50;1;45778919774.9074
"Temperature_In";"01.05.2025 22:04:29";15;1;45778919774.9074
"Temperature_Out";"01.05.2025 22:04:29";49.26331;1;45778919774.9074
"OR";"01.05.2025 22:04:30";20.49634;1;45778919786.5278
"Power";"01.05.2025 22:04:30";50;1;45778919786.5278
"Temperature_Setpoint";"01.05.2025 22:04:30";50;1;45778919786.5278
"Temperature_In";"01.05.2025 22:04:30";15;1;45778919786.5278
"Temperature_Out";"01.05.2025 22:04:30";49.27505;1;45778919786.5278
"OR";"01.05.2025 22:04:31";20.49634;1;45778919798.1713
"Power";"01.05.2025 22:04:31";50;1;45778919798.1713
"Temperature_Setpoint";"01.05.2025 22:04:31";50;1;45778919798.1713
"Temperature_In";"01.05.2025 22:04:31";15;1;45778919798.1713
"Temperature_Out";"01.05.2025 22:04:31";49.28663;1;45778919798.1713
"OR";"01.05.2025 22:04:32";20.49578;1;45778919809.8148
"Power";"01.05.2025 22:04:32";50;1;45778919809.8148
"Temperature_Setpoint";"01.05.2025 22:04:32";50;1;45778919809.8148
"Temperature_In";"01.05.2025 22:04:32";15;1;45778919809.8148
"Temperature_Out";"01.05.2025 22:04:32";49.29806;1;45778919809.8148
"OR";"01.05.2025 22:04:33";20.49981;1;45778919821.4468
"Power";"01.05.2025 22:04:33";50;1;45778919821.4468
"Temperature_Setpoint";"01.05.2025 22:04:33";50;1;45778919821.4468
"Temperature_In";"01.05.2025 22:04:33";15;1;45778919821.4468
"Temperature_Out";"01.05.2025 22:04:33";49.30933;1;45778919821.4468
"OR";"01.05.2025 22:04:34";20.49657;1;45778919833.0903
"Power";"01.05.2025 22:04:34";50;1;45778919833.0903
"Temperature_Setpoint";"01.05.2025 22:04:34";50;1;45778919833.0903
"Temperature_In";"01.05.2025 22:04:34";15;1;45778919833.0903
"Temperature_Out";"01.05.2025 22:04:34";49.31933;1;45778919833.0903
"OR";"01.05.2025 22:04:35";20.49657;1;45778919844.7338
"Power";"01.05.2025 22:04:35";50;1;45778919844.7338
"Temperature_Setpoint";"01.05.2025 22:04:35";50;1;45778919844.7338
"Temperature_In";"01.05.2025 22:04:35";15;1;45778919844.7338
"Temperature_Out";"01.05.2025 22:04:35";49.3303;1;45778919844.7338
"OR";"01.05.2025 22:04:36";20.49368;1;45778919856.3773
"Power";"01.05.2025 22:04:36";50;1;45778919856.3773
"Temperature_Setpoint";"01.05.2025 22:04:36";50;1;45778919856.3773
"Temperature_In";"01.05.2025 22:04:36";15;1;45778919856.3773
"Temperature_Out";"01.05.2025 22:04:36";49.34112;1;45778919856.3773
"OR";"01.05.2025 22:04:37";20.49435;1;45778919868.0093
"Power";"01.05.2025 22:04:37";50;1;45778919868.0093
"Temperature_Setpoint";"01.05.2025 22:04:37";50;1;45778919868.0093
"Temperature_In";"01.05.2025 22:04:37";15;1;45778919868.0093
"Temperature_Out";"01.05.2025 22:04:37";49.35073;1;45778919868.0093
"OR";"01.05.2025 22:04:38";20.48989;1;45778919879.6528
"Power";"01.05.2025 22:04:38";50;1;45778919879.6528
"Temperature_Setpoint";"01.05.2025 22:04:38";50;1;45778919879.6528
"Temperature_In";"01.05.2025 22:04:38";15;1;45778919879.6528
"Temperature_Out";"01.05.2025 22:04:38";49.36126;1;45778919879.6528
"OR";"01.05.2025 22:04:39";20.48989;1;45778919891.2732
"Power";"01.05.2025 22:04:39";50;1;45778919891.2732
"Temperature_Setpoint";"01.05.2025 22:04:39";50;1;45778919891.2732
"Temperature_In";"01.05.2025 22:04:39";15;1;45778919891.2732
"Temperature_Out";"01.05.2025 22:04:39";49.37164;1;45778919891.2732
"OR";"01.05.2025 22:04:40";20.48659;1;45778919902.9282
"Power";"01.05.2025 22:04:40";50;1;45778919902.9282
"Temperature_Setpoint";"01.05.2025 22:04:40";50;1;45778919902.9282
"Temperature_In";"01.05.2025 22:04:40";15;1;45778919902.9282
"Temperature_Out";"01.05.2025 22:04:40";49.38189;1;45778919902.9282
"OR";"01.05.2025 22:04:41";20.48624;1;45778919914.8148
"Power";"01.05.2025 22:04:41";50;1;45778919914.8148
"Temperature_Setpoint";"01.05.2025 22:04:41";50;1;45778919914.8148
"Temperature_In";"01.05.2025 22:04:41";15;1;45778919914.8148
"Temperature_Out";"01.05.2025 22:04:41";49.39099;1;45778919914.8148
"OR";"01.05.2025 22:04:42";20.4898;1;45778919926.4583
"Power";"01.05.2025 22:04:42";50;1;45778919926.4583
"Temperature_Setpoint";"01.05.2025 22:04:42";50;1;45778919926.4583
"Temperature_In";"01.05.2025 22:04:42";15;1;45778919926.4583
"Temperature_Out";"01.05.2025 22:04:42";49.40097;1;45778919926.4583
"OR";"01.05.2025 22:04:43";20.4898;1;45778919938.0903
"Power";"01.05.2025 22:04:43";50;1;45778919938.0903
"Temperature_Setpoint";"01.05.2025 22:04:43";50;1;45778919938.0903
"Temperature_In";"01.05.2025 22:04:43";15;1;45778919938.0903
"Temperature_Out";"01.05.2025 22:04:43";49.41082;1;45778919938.0903
"OR";"01.05.2025 22:04:44";20.48729;1;45778919949.7338
"Power";"01.05.2025 22:04:44";50;1;45778919949.7338
"Temperature_Setpoint";"01.05.2025 22:04:44";50;1;45778919949.7338
"Temperature_In";"01.05.2025 22:04:44";15;1;45778919949.7338
"Temperature_Out";"01.05.2025 22:04:44";49.42052;1;45778919949.7338
"OR";"01.05.2025 22:04:45";20.48478;1;45778919961.3773
"Power";"01.05.2025 22:04:45";50;1;45778919961.3773
"Temperature_Setpoint";"01.05.2025 22:04:45";50;1;45778919961.3773
"Temperature_In";"01.05.2025 22:04:45";15;1;45778919961.3773
"Temperature_Out";"01.05.2025 22:04:45";49.4301;1;45778919961.3773
"OR";"01.05.2025 22:04:46";20.48523;1;45778919972.9977
"Power";"01.05.2025 22:04:46";50;1;45778919972.9977
"Temperature_Setpoint";"01.05.2025 22:04:46";50;1;45778919972.9977
"Temperature_In";"01.05.2025 22:04:46";15;1;45778919972.9977
"Temperature_Out";"01.05.2025 22:04:46";49.43954;1;45778919972.9977
"OR";"01.05.2025 22:04:47";20.48523;1;45778919984.6528
"Power";"01.05.2025 22:04:47";50;1;45778919984.6528
"Temperature_Setpoint";"01.05.2025 22:04:47";50;1;45778919984.6528
"Temperature_In";"01.05.2025 22:04:47";15;1;45778919984.6528
"Temperature_Out";"01.05.2025 22:04:47";49.44884;1;45778919984.6528
"OR";"01.05.2025 22:04:48";20.48167;1;45778919996.2847
"Power";"01.05.2025 22:04:48";50;1;45778919996.2847
"Temperature_Setpoint";"01.05.2025 22:04:48";50;1;45778919996.2847
"Temperature_In";"01.05.2025 22:04:48";15;1;45778919996.2847
"Temperature_Out";"01.05.2025 22:04:48";49.45801;1;45778919996.2847
"OR";"01.05.2025 22:04:49";20.47873;1;45778920007.9282
"Power";"01.05.2025 22:04:49";50;1;45778920007.9282
"Temperature_Setpoint";"01.05.2025 22:04:49";50;1;45778920007.9282
"Temperature_In";"01.05.2025 22:04:49";15;1;45778920007.9282
"Temperature_Out";"01.05.2025 22:04:49";49.46614;1;45778920007.9282
"OR";"01.05.2025 22:04:50";20.47827;1;45778920019.5602
"Power";"01.05.2025 22:04:50";50;1;45778920019.5602
"Temperature_Setpoint";"01.05.2025 22:04:50";50;1;45778920019.5602
"Temperature_In";"01.05.2025 22:04:50";15;1;45778920019.5602
"Temperature_Out";"01.05.2025 22:04:50";49.47505;1;45778920019.5602
"OR";"01.05.2025 22:04:51";20.47827;1;45778920031.2037
"Power";"01.05.2025 22:04:51";50;1;45778920031.2037
"Temperature_Setpoint";"01.05.2025 22:04:51";50;1;45778920031.2037
"Temperature_In";"01.05.2025 22:04:51";15;1;45778920031.2037
"Temperature_Out";"01.05.2025 22:04:51";49.48383;1;45778920031.2037
"OR";"01.05.2025 22:04:52";20.48123;1;45778920042.8241
"Power";"01.05.2025 22:04:52";50;1;45778920042.8241
"Temperature_Setpoint";"01.05.2025 22:04:52";50;1;45778920042.8241
"Temperature_In";"01.05.2025 22:04:52";15;1;45778920042.8241
"Temperature_Out";"01.05.2025 22:04:52";49.49249;1;45778920042.8241
"OR";"01.05.2025 22:04:53";20.47888;1;45778920054.4676
"Power";"01.05.2025 22:04:53";50;1;45778920054.4676
"Temperature_Setpoint";"01.05.2025 22:04:53";50;1;45778920054.4676
"Temperature_In";"01.05.2025 22:04:53";15;1;45778920054.4676
"Temperature_Out";"01.05.2025 22:04:53";49.501;1;45778920054.4676
"OR";"01.05.2025 22:04:54";20.47662;1;45778920066.088
"Power";"01.05.2025 22:04:54";50;1;45778920066.088
"Temperature_Setpoint";"01.05.2025 22:04:54";50;1;45778920066.088
"Temperature_In";"01.05.2025 22:04:54";15;1;45778920066.088
"Temperature_Out";"01.05.2025 22:04:54";49.50938;1;45778920066.088
"OR";"01.05.2025 22:04:55";20.47662;1;45778920077.7083
"Power";"01.05.2025 22:04:55";50;1;45778920077.7083
"Temperature_Setpoint";"01.05.2025 22:04:55";50;1;45778920077.7083
"Temperature_In";"01.05.2025 22:04:55";15;1;45778920077.7083
"Temperature_Out";"01.05.2025 22:04:55";49.51764;1;45778920077.7083
"OR";"01.05.2025 22:04:56";20.477;1;45778920089.3403
"Power";"01.05.2025 22:04:56";50;1;45778920089.3403
"Temperature_Setpoint";"01.05.2025 22:04:56";50;1;45778920089.3403
"Temperature_In";"01.05.2025 22:04:56";15;1;45778920089.3403
"Temperature_Out";"01.05.2025 22:04:56";49.52575;1;45778920089.3403
"OR";"01.05.2025 22:04:57";20.47442;1;45778920100.9838
"Power";"01.05.2025 22:04:57";50;1;45778920100.9838
"Temperature_Setpoint";"01.05.2025 22:04:57";50;1;45778920100.9838
"Temperature_In";"01.05.2025 22:04:57";15;1;45778920100.9838
"Temperature_Out";"01.05.2025 22:04:57";49.53374;1;45778920100.9838
"OR";"01.05.2025 22:04:58";20.47162;1;45778920112.6273
"Power";"01.05.2025 22:04:58";50;1;45778920112.6273
"Temperature_Setpoint";"01.05.2025 22:04:58";50;1;45778920112.6273
"Temperature_In";"01.05.2025 22:04:58";15;1;45778920112.6273
"Temperature_Out";"01.05.2025 22:04:58";49.5416;1;45778920112.6273
"OR";"01.05.2025 22:04:59";20.47088;1;45778920124.2593
"Power";"01.05.2025 22:04:59";50;1;45778920124.2593
"Temperature_Setpoint";"01.05.2025 22:04:59";50;1;45778920124.2593
"Temperature_In";"01.05.2025 22:04:59";15;1;45778920124.2593
"Temperature_Out";"01.05.2025 22:04:59";49.54933;1;45778920124.2593
"OR";"01.05.2025 22:05:00";20.47088;1;45778920135.8912
"Power";"01.05.2025 22:05:00";50;1;45778920135.8912
"Temperature_Setpoint";"01.05.2025 22:05:00";50;1;45778920135.8912
"Temperature_In";"01.05.2025 22:05:00";15;1;45778920135.8912
"Temperature_Out";"01.05.2025 22:05:00";49.55693;1;45778920135.8912
"OR";"01.05.2025 22:05:01";20.47325;1;45778920147.5116
"Power";"01.05.2025 22:05:01";50;1;45778920147.5116
"Temperature_Setpoint";"01.05.2025 22:05:01";50;1;45778920147.5116
"Temperature_In";"01.05.2025 22:05:01";15;1;45778920147.5116
"Temperature_Out";"01.05.2025 22:05:01";49.56441;1;45778920147.5116
"OR";"01.05.2025 22:05:02";20.47116;1;45778920159.1551
"Power";"01.05.2025 22:05:02";50;1;45778920159.1551
"Temperature_Setpoint";"01.05.2025 22:05:02";50;1;45778920159.1551
"Temperature_In";"01.05.2025 22:05:02";15;1;45778920159.1551
"Temperature_Out";"01.05.2025 22:05:02";49.57177;1;45778920159.1551
"OR";"01.05.2025 22:05:03";20.46905;1;45778920170.787
"Power";"01.05.2025 22:05:03";50;1;45778920170.787
"Temperature_Setpoint";"01.05.2025 22:05:03";50;1;45778920170.787
"Temperature_In";"01.05.2025 22:05:03";15;1;45778920170.787
"Temperature_Out";"01.05.2025 22:05:03";49.579;1;45778920170.787
"OR";"01.05.2025 22:05:04";20.46905;1;45778920182.4306
"Power";"01.05.2025 22:05:04";50;1;45778920182.4306
"Temperature_Setpoint";"01.05.2025 22:05:04";50;1;45778920182.4306
"Temperature_In";"01.05.2025 22:05:04";15;1;45778920182.4306
"Temperature_Out";"01.05.2025 22:05:04";49.5854;1;45778920182.4306
"OR";"01.05.2025 22:05:05";20.46923;1;45778920194.0509
"Power";"01.05.2025 22:05:05";50;1;45778920194.0509
"Temperature_Setpoint";"01.05.2025 22:05:05";50;1;45778920194.0509
"Temperature_In";"01.05.2025 22:05:05";15;1;45778920194.0509
"Temperature_Out";"01.05.2025 22:05:05";49.5924;1;45778920194.0509
"OR";"01.05.2025 22:05:06";20.46664;1;45778920205.6829
"Power";"01.05.2025 22:05:06";50;1;45778920205.6829
"Temperature_Setpoint";"01.05.2025 22:05:06";50;1;45778920205.6829
"Temperature_In";"01.05.2025 22:05:06";15;1;45778920205.6829
"Temperature_Out";"01.05.2025 22:05:06";49.59927;1;45778920205.6829
"OR";"01.05.2025 22:05:07";20.46431;1;45778920217.3264
"Power";"01.05.2025 22:05:07";50;1;45778920217.3264
"Temperature_Setpoint";"01.05.2025 22:05:07";50;1;45778920217.3264
"Temperature_In";"01.05.2025 22:05:07";15;1;45778920217.3264
"Temperature_Out";"01.05.2025 22:05:07";49.60603;1;45778920217.3264
"OR";"01.05.2025 22:05:08";20.46431;1;45778920228.9583
"Power";"01.05.2025 22:05:08";50;1;45778920228.9583
"Temperature_Setpoint";"01.05.2025 22:05:08";50;1;45778920228.9583
"Temperature_In";"01.05.2025 22:05:08";15;1;45778920228.9583
"Temperature_Out";"01.05.2025 22:05:08";49.61267;1;45778920228.9583
"OR";"01.05.2025 22:05:09";20.46376;1;45778920240.5903
"Power";"01.05.2025 22:05:09";50;1;45778920240.5903
"Temperature_Setpoint";"01.05.2025 22:05:09";50;1;45778920240.5903
"Temperature_In";"01.05.2025 22:05:09";15;1;45778920240.5903
"Temperature_Out";"01.05.2025 22:05:09";49.61919;1;45778920240.5903
"OR";"01.05.2025 22:05:10";20.46127;1;45778920252.2338
"Power";"01.05.2025 22:05:10";50;1;45778920252.2338
"Temperature_Setpoint";"01.05.2025 22:05:10";50;1;45778920252.2338
"Temperature_In";"01.05.2025 22:05:10";15;1;45778920252.2338
"Temperature_Out";"01.05.2025 22:05:10";49.6256;1;45778920252.2338
"OR";"01.05.2025 22:05:11";20.45948;1;45778920263.8542
"Power";"01.05.2025 22:05:11";50;1;45778920263.8542
"Temperature_Setpoint";"01.05.2025 22:05:11";50;1;45778920263.8542
"Temperature_In";"01.05.2025 22:05:11";15;1;45778920263.8542
"Temperature_Out";"01.05.2025 22:05:11";49.6319;1;45778920263.8542
"OR";"01.05.2025 22:05:12";20.45948;1;45778920275.5093
"Power";"01.05.2025 22:05:12";50;1;45778920275.5093
"Temperature_Setpoint";"01.05.2025 22:05:12";50;1;45778920275.5093
"Temperature_In";"01.05.2025 22:05:12";15;1;45778920275.5093
"Temperature_Out";"01.05.2025 22:05:12";49.63809;1;45778920275.5093
"OR";"01.05.2025 22:05:13";20.45878;1;45778920287.1412
"Power";"01.05.2025 22:05:13";50;1;45778920287.1412
"Temperature_Setpoint";"01.05.2025 22:05:13";50;1;45778920287.1412
"Temperature_In";"01.05.2025 22:05:13";15;1;45778920287.1412
"Temperature_Out";"01.05.2025 22:05:13";49.64417;1;45778920287.1412
"OR";"01.05.2025 22:05:14";20.46009;1;45778920298.7847
"Power";"01.05.2025 22:05:14";50;1;45778920298.7847
"Temperature_Setpoint";"01.05.2025 22:05:14";50;1;45778920298.7847
"Temperature_In";"01.05.2025 22:05:14";15;1;45778920298.7847
"Temperature_Out";"01.05.2025 22:05:14";49.65015;1;45778920298.7847
"OR";"01.05.2025 22:05:15";20.45899;1;45778920310.4282
"Power";"01.05.2025 22:05:15";50;1;45778920310.4282
"Temperature_Setpoint";"01.05.2025 22:05:15";50;1;45778920310.4282
"Temperature_In";"01.05.2025 22:05:15";15;1;45778920310.4282
"Temperature_Out";"01.05.2025 22:05:15";49.65601;1;45778920310.4282
"OR";"01.05.2025 22:05:16";20.45739;1;45778920322.0602
"Power";"01.05.2025 22:05:16";50;1;45778920322.0602
"Temperature_Setpoint";"01.05.2025 22:05:16";50;1;45778920322.0602
"Temperature_In";"01.05.2025 22:05:16";15;1;45778920322.0602
"Temperature_Out";"01.05.2025 22:05:16";49.66177;1;45778920322.0602
"OR";"01.05.2025 22:05:17";20.45739;1;45778920333.6806
"Power";"01.05.2025 22:05:17";50;1;45778920333.6806
"Temperature_Setpoint";"01.05.2025 22:05:17";50;1;45778920333.6806
"Temperature_In";"01.05.2025 22:05:17";15;1;45778920333.6806
